Detector,Dataset,Threshold,FAR,FRR,alpha,beta,FAR-alpha,FRR-beta,K_value
SBI,Combined,0.577,0.670617,0.044436,-9214.079098614324,0.016056163986707877,9214.749715614324,0.028379836013292126,261.5130858326648
SBI,Combined,0.578,0.672011,0.044436,-9214.079098614324,0.016056163986707877,9214.751109614324,0.028379836013292126,261.5131253941562
SBI,Combined,0.579,0.672708,0.044436,-9214.079098614324,0.016056163986707877,9214.751806614324,0.028379836013292126,261.51314517490187
SBI,Combined,0.58,0.674451,0.044436,-9214.079098614324,0.016056163986707877,9214.753549614325,0.028379836013292126,261.51319464095604
SBI,Combined,0.581,0.675148,0.044436,-9214.079098614324,0.016056163986707877,9214.754246614324,0.028379836013292126,261.5132144217018
SBI,Combined,0.582,0.676194,0.044056,-9214.079098614324,0.016056163986707877,9214.755292614323,0.02799983601329212,258.0116370958167
SBI,Combined,0.583,0.677588,0.043676,-9214.079098614324,0.016056163986707877,9214.756686614324,0.027619836013292123,254.51006858667472
SBI,Combined,0.584,0.678285,0.043676,-9214.079098614324,0.016056163986707877,9214.757383614324,0.027619836013292123,254.51008783770038
SBI,Combined,0.585,0.678285,0.043676,-9214.079098614324,0.016056163986707877,9214.757383614324,0.027619836013292123,254.51008783770038
SBI,Combined,0.586,0.679331,0.043676,-9214.079098614324,0.016056163986707877,9214.758429614323,0.027619836013292123,254.51011672804884
SBI,Combined,0.587,0.679331,0.043297,-9214.079098614324,0.016056163986707877,9214.758429614323,0.027240836013292125,251.01772328322505
SBI,Combined,0.588,0.680725,0.043297,-9214.079098614324,0.016056163986707877,9214.759823614324,0.027240836013292125,251.01776125695048
SBI,Combined,0.589,0.681422,0.043297,-9214.079098614324,0.016056163986707877,9214.760520614323,0.027240836013292125,251.01778024381315
SBI,Combined,0.59,0.682119,0.043297,-9214.079098614324,0.016056163986707877,9214.761217614323,0.027240836013292125,251.01779923067585
SBI,Combined,0.591,0.682816,0.042917,-9214.079098614324,0.016056163986707877,9214.761914614324,0.02686083601329212,247.5162086899851
SBI,Combined,0.592,0.683165,0.042537,-9214.079098614324,0.016056163986707877,9214.762263614324,0.02648083601329212,244.01460840424343
SBI,Combined,0.593,0.683513,0.042157,-9214.079098614324,0.016056163986707877,9214.762611614324,0.026100836013292123,240.51300782716092
SBI,Combined,0.594,0.684559,0.042157,-9214.079098614324,0.016056163986707877,9214.763657614323,0.026100836013292123,240.51303512863538
SBI,Combined,0.595,0.684908,0.041777,-9214.079098614324,0.016056163986707877,9214.764006614323,0.025720836013292125,237.01143391531372
SBI,Combined,0.596,0.685256,0.041777,-9214.079098614324,0.016056163986707877,9214.764354614324,0.025720836013292125,237.01144286616469
SBI,Combined,0.597,0.685256,0.041777,-9214.079098614324,0.016056163986707877,9214.764354614324,0.025720836013292125,237.01144286616469
SBI,Combined,0.598,0.68665,0.041777,-9214.079098614324,0.016056163986707877,9214.765748614323,0.025720836013292125,237.01147872101006
SBI,Combined,0.599,0.686999,0.041398,-9214.079098614324,0.016056163986707877,9214.766097614323,0.02534183601329212,233.51909134658595
SBI,Combined,0.6,0.686999,0.041018,-9214.079098614324,0.016056163986707877,9214.766097614323,0.024961836013292122,230.01748022949252
SBI,Combined,0.601,0.688742,0.041018,-9214.079098614324,0.016056163986707877,9214.767840614324,0.024961836013292122,230.0175237379727
SBI,Combined,0.602,0.688742,0.041018,-9214.079098614324,0.016056163986707877,9214.767840614324,0.024961836013292122,230.0175237379727
SBI,Combined,0.603,0.688742,0.041018,-9214.079098614324,0.016056163986707877,9214.767840614324,0.024961836013292122,230.0175237379727
SBI,Combined,0.604,0.689439,0.040638,-9214.079098614324,0.016056163986707877,9214.768537614324,0.024581836013292124,226.51592909207898
SBI,Combined,0.605,0.690136,0.040638,-9214.079098614324,0.016056163986707877,9214.769234614323,0.024581836013292124,226.51594622561868
SBI,Combined,0.606,0.690484,0.039878,-9214.079098614324,0.016056163986707877,9214.769582614324,0.02382183601329212,219.51272989731072
SBI,Combined,0.607,0.691182,0.039878,-9214.079098614324,0.016056163986707877,9214.770280614324,0.02382183601329212,219.51274652495223
SBI,Combined,0.608,0.69153,0.039878,-9214.079098614324,0.016056163986707877,9214.770628614324,0.02382183601329212,219.51275481495117
SBI,Combined,0.609,0.691879,0.039878,-9214.079098614324,0.016056163986707877,9214.770977614324,0.02382183601329212,219.51276312877192
SBI,Combined,0.61,0.692576,0.039499,-9214.079098614324,0.016056163986707877,9214.771674614323,0.023442836013292122,216.02038126791282
SBI,Combined,0.611,0.692924,0.039119,-9214.079098614324,0.016056163986707877,9214.772022614325,0.023062836013292124,212.51877605742635
SBI,Combined,0.612,0.693273,0.039119,-9214.079098614324,0.016056163986707877,9214.772371614325,0.023062836013292124,212.51878410635612
SBI,Combined,0.613,0.694667,0.038359,-9214.079098614324,0.016056163986707877,9214.773765614324,0.02230283601329212,205.51558819408257
SBI,Combined,0.614,0.695364,0.037979,-9214.079098614324,0.016056163986707877,9214.774462614323,0.021922836013292122,202.01398944336583
SBI,Combined,0.615,0.69641,0.037979,-9214.079098614324,0.016056163986707877,9214.775508614324,0.021922836013292122,202.01401237465234
SBI,Combined,0.616,0.697107,0.037979,-9214.079098614324,0.016056163986707877,9214.776205614324,0.021922836013292122,202.01402765486904
SBI,Combined,0.617,0.697804,0.0376,-9214.079098614324,0.016056163986707877,9214.776902614323,0.021543836013292125,198.52164248899493
SBI,Combined,0.618,0.698501,0.0376,-9214.079098614324,0.016056163986707877,9214.777599614325,0.021543836013292125,198.52165750504864
SBI,Combined,0.619,0.699547,0.03722,-9214.079098614324,0.016056163986707877,9214.778645614324,0.021163836013292126,195.02006415456768
SBI,Combined,0.62,0.699547,0.03722,-9214.079098614324,0.016056163986707877,9214.778645614324,0.021163836013292126,195.02006415456768
SBI,Combined,0.621,0.699895,0.03722,-9214.079098614324,0.016056163986707877,9214.778993614324,0.021163836013292126,195.0200715195826
SBI,Combined,0.622,0.700244,0.03722,-9214.079098614324,0.016056163986707877,9214.779342614323,0.021163836013292126,195.02007890576135
SBI,Combined,0.623,0.70129,0.03684,-9214.079098614324,0.016056163986707877,9214.780388614325,0.02078383601329212,191.51848449546037
SBI,Combined,0.624,0.701987,0.035701,-9214.079098614324,0.016056163986707877,9214.781085614324,0.01964483601329212,181.02286332527933
SBI,Combined,0.625,0.703032,0.035701,-9214.079098614324,0.016056163986707877,9214.782130614323,0.01964483601329212,181.02288385413294
SBI,Combined,0.626,0.704427,0.035701,-9214.079098614324,0.016056163986707877,9214.783525614324,0.01964483601329212,181.02291125867922
SBI,Combined,0.627,0.704775,0.035701,-9214.079098614324,0.016056163986707877,9214.783873614324,0.01964483601329212,181.02291809508213
SBI,Combined,0.628,0.705821,0.035321,-9214.079098614324,0.016056163986707877,9214.784919614323,0.01926483601329212,177.52132037412716
SBI,Combined,0.629,0.706518,0.035321,-9214.079098614324,0.016056163986707877,9214.785616614325,0.01926483601329212,177.5213338017179
SBI,Combined,0.63,0.706518,0.035321,-9214.079098614324,0.016056163986707877,9214.785616614325,0.01926483601329212,177.5213338017179
SBI,Combined,0.631,0.707564,0.035321,-9214.079098614324,0.016056163986707877,9214.786662614324,0.01926483601329212,177.52135395273635
SBI,Combined,0.632,0.708958,0.035321,-9214.079098614324,0.016056163986707877,9214.788056614323,0.01926483601329212,177.52138080791772
SBI,Combined,0.633,0.708958,0.035321,-9214.079098614324,0.016056163986707877,9214.788056614323,0.01926483601329212,177.52138080791772
SBI,Combined,0.634,0.710003,0.035321,-9214.079098614324,0.016056163986707877,9214.789101614324,0.01926483601329212,177.5214009396714
SBI,Combined,0.635,0.710003,0.035321,-9214.079098614324,0.016056163986707877,9214.789101614324,0.01926483601329212,177.5214009396714
SBI,Combined,0.636,0.711049,0.035321,-9214.079098614324,0.016056163986707877,9214.790147614323,0.01926483601329212,177.52142109068984
SBI,Combined,0.637,0.711049,0.034941,-9214.079098614324,0.016056163986707877,9214.790147614323,0.018884836013292123,174.01980083459642
SBI,Combined,0.638,0.711746,0.034941,-9214.079098614324,0.016056163986707877,9214.790844614325,0.018884836013292123,174.01981399732713
SBI,Combined,0.639,0.712443,0.034941,-9214.079098614324,0.016056163986707877,9214.791541614324,0.018884836013292123,174.01982716005782
SBI,Combined,0.64,0.712792,0.034561,-9214.079098614324,0.016056163986707877,9214.791890614324,0.018504836013292125,170.51821283243217
SBI,Combined,0.641,0.712792,0.033802,-9214.079098614324,0.016056163986707877,9214.791890614324,0.017745836013292122,163.52418578745588
SBI,Combined,0.642,0.71314,0.033802,-9214.079098614324,0.016056163986707877,9214.792238614324,0.017745836013292122,163.52419196300679
SBI,Combined,0.643,0.713489,0.033422,-9214.079098614324,0.016056163986707877,9214.792587614324,0.017365836013292123,160.02257697301013
SBI,Combined,0.644,0.714535,0.033042,-9214.079098614324,0.016056163986707877,9214.793633614323,0.016985836013292125,156.52097355690117
SBI,Combined,0.645,0.715929,0.033042,-9214.079098614324,0.016056163986707877,9214.795027614324,0.016985836013292125,156.52099723515659
SBI,Combined,0.646,0.716975,0.033042,-9214.079098614324,0.016056163986707877,9214.796073614323,0.016985836013292125,156.52101500234104
SBI,Combined,0.647,0.717323,0.033042,-9214.079098614324,0.016056163986707877,9214.796421614325,0.016985836013292125,156.521020913412
SBI,Combined,0.648,0.717672,0.033042,-9214.079098614324,0.016056163986707877,9214.796770614324,0.016985836013292125,156.52102684146877
SBI,Combined,0.649,0.718717,0.033042,-9214.079098614324,0.016056163986707877,9214.797815614324,0.016985836013292125,156.5210445916674
SBI,Combined,0.65,0.719414,0.033042,-9214.079098614324,0.016056163986707877,9214.798512614323,0.016985836013292125,156.52105643079508
SBI,Combined,0.651,0.719763,0.033042,-9214.079098614324,0.016056163986707877,9214.798861614323,0.016985836013292125,156.52106235885185
SBI,Combined,0.652,0.720809,0.032662,-9214.079098614324,0.016056163986707877,9214.799907614324,0.01660583601329212,153.01945616114284
SBI,Combined,0.653,0.721157,0.032662,-9214.079098614324,0.016056163986707877,9214.800255614324,0.01660583601329212,153.01946193997378
SBI,Combined,0.654,0.721506,0.032662,-9214.079098614324,0.016056163986707877,9214.800604614324,0.01660583601329212,153.01946773541053
SBI,Combined,0.655,0.721506,0.032662,-9214.079098614324,0.016056163986707877,9214.800604614324,0.01660583601329212,153.01946773541053
SBI,Combined,0.656,0.722551,0.032662,-9214.079098614324,0.016056163986707877,9214.801649614325,0.01660583601329212,153.01948508850919
SBI,Combined,0.657,0.723597,0.032662,-9214.079098614324,0.016056163986707877,9214.802695614324,0.01660583601329212,153.01950245821365
SBI,Combined,0.658,0.723946,0.032283,-9214.079098614324,0.016056163986707877,9214.803044614324,0.016226836013292122,149.52709789974162
SBI,Combined,0.659,0.724991,0.032283,-9214.079098614324,0.016056163986707877,9214.804089614323,0.016226836013292122,149.52711485678523
SBI,Combined,0.66,0.725688,0.031903,-9214.079098614324,0.016056163986707877,9214.804786614324,0.015846836013292124,146.02550034797653
SBI,Combined,0.661,0.726386,0.031903,-9214.079098614324,0.016056163986707877,9214.805484614324,0.015846836013292124,146.02551140906806
SBI,Combined,0.662,0.727083,0.031523,-9214.079098614324,0.016056163986707877,9214.806181614324,0.015466836013292126,142.52389610529931
SBI,Combined,0.663,0.727083,0.031143,-9214.079098614324,0.016056163986707877,9214.806181614324,0.015086836013292124,139.02226975628585
SBI,Combined,0.664,0.727083,0.031143,-9214.079098614324,0.016056163986707877,9214.806181614324,0.015086836013292124,139.02226975628585
SBI,Combined,0.665,0.727083,0.030384,-9214.079098614324,0.016056163986707877,9214.806181614324,0.014327836013292124,132.02823186444058
SBI,Combined,0.666,0.727431,0.030004,-9214.079098614324,0.016056163986707877,9214.806529614323,0.013947836013292123,128.52661036927407
SBI,Combined,0.667,0.72778,0.030004,-9214.079098614324,0.016056163986707877,9214.806878614323,0.013947836013292123,128.52661523706882
SBI,Combined,0.668,0.728128,0.029244,-9214.079098614324,0.016056163986707877,9214.807226614324,0.013187836013292122,121.5233665986889
SBI,Combined,0.669,0.728825,0.029244,-9214.079098614324,0.016056163986707877,9214.807923614324,0.013187836013292122,121.52337579061059
SBI,Combined,0.67,0.728825,0.028864,-9214.079098614324,0.016056163986707877,9214.807923614324,0.012807836013292124,118.02174877963715
SBI,Combined,0.671,0.728825,0.028864,-9214.079098614324,0.016056163986707877,9214.807923614324,0.012807836013292124,118.02174877963715
SBI,Combined,0.672,0.729522,0.028864,-9214.079098614324,0.016056163986707877,9214.808620614323,0.012807836013292124,118.02175770669885
SBI,Combined,0.673,0.729522,0.028485,-9214.079098614324,0.016056163986707877,9214.808620614323,0.012428836013292123,114.52934523948602
SBI,Combined,0.674,0.729871,0.028105,-9214.079098614324,0.016056163986707877,9214.808969614323,0.012048836013292125,111.02772216869636
SBI,Combined,0.675,0.729871,0.028105,-9214.079098614324,0.016056163986707877,9214.808969614323,0.012048836013292125,111.02772216869636
SBI,Combined,0.676,0.730568,0.028105,-9214.079098614324,0.016056163986707877,9214.809666614325,0.012048836013292125,111.02773056673507
SBI,Combined,0.677,0.730568,0.028105,-9214.079098614324,0.016056163986707877,9214.809666614325,0.012048836013292125,111.02773056673507
SBI,Combined,0.678,0.731614,0.028105,-9214.079098614324,0.016056163986707877,9214.810712614324,0.012048836013292125,111.02774316981754
SBI,Combined,0.679,0.732311,0.027345,-9214.079098614324,0.016056163986707877,9214.811409614324,0.011288836013292124,104.02449489654934
SBI,Combined,0.68,0.733357,0.027345,-9214.079098614324,0.016056163986707877,9214.812455614323,0.011288836013292124,104.02450670467181
SBI,Combined,0.681,0.733357,0.026965,-9214.079098614324,0.016056163986707877,9214.812455614323,0.010908836013292122,100.52287797153835
SBI,Combined,0.682,0.734054,0.026965,-9214.079098614324,0.016056163986707877,9214.813152614324,0.010908836013292122,100.52288557499706
SBI,Combined,0.683,0.734054,0.026965,-9214.079098614324,0.016056163986707877,9214.813152614324,0.010908836013292122,100.52288557499706
SBI,Combined,0.684,0.735099,0.026586,-9214.079098614324,0.016056163986707877,9214.814197614323,0.010529836013292122,97.03048239383484
SBI,Combined,0.685,0.736145,0.026206,-9214.079098614324,0.016056163986707877,9214.815243614325,0.010149836013292123,93.5288636154699
SBI,Combined,0.686,0.736842,0.025826,-9214.079098614324,0.016056163986707877,9214.815940614324,0.009769836013292125,90.02724063247217
SBI,Combined,0.687,0.737539,0.025826,-9214.079098614324,0.016056163986707877,9214.816637614324,0.009769836013292125,90.02724744204787
SBI,Combined,0.688,0.737888,0.025826,-9214.079098614324,0.016056163986707877,9214.816986614323,0.009769836013292125,90.02725085172064
SBI,Combined,0.689,0.737888,0.025446,-9214.079098614324,0.016056163986707877,9214.816986614323,0.009389836013292123,86.52562039680717
SBI,Combined,0.69,0.737888,0.025446,-9214.079098614324,0.016056163986707877,9214.816986614323,0.009389836013292123,86.52562039680717
SBI,Combined,0.691,0.738236,0.025066,-9214.079098614324,0.016056163986707877,9214.817334614323,0.009009836013292125,83.02399307731667
SBI,Combined,0.692,0.738933,0.025066,-9214.079098614324,0.016056163986707877,9214.818031614324,0.009009836013292125,83.02399935717239
SBI,Combined,0.693,0.739631,0.024687,-9214.079098614324,0.016056163986707877,9214.818729614324,0.008630836013292124,79.53158934751409
SBI,Combined,0.694,0.739631,0.024687,-9214.079098614324,0.016056163986707877,9214.818729614324,0.008630836013292124,79.53158934751409
SBI,Combined,0.695,0.739631,0.024307,-9214.079098614324,0.016056163986707877,9214.818729614324,0.008250836013292122,76.02995823026063
SBI,Combined,0.696,0.739631,0.024307,-9214.079098614324,0.016056163986707877,9214.818729614324,0.008250836013292122,76.02995823026063
SBI,Combined,0.697,0.739979,0.024307,-9214.079098614324,0.016056163986707877,9214.819077614324,0.008250836013292122,76.02996110155155
SBI,Combined,0.698,0.741373,0.023927,-9214.079098614324,0.016056163986707877,9214.820471614325,0.007870836013292123,72.52834082400354
SBI,Combined,0.699,0.741722,0.023927,-9214.079098614324,0.016056163986707877,9214.820820614324,0.007870836013292123,72.5283435709253
SBI,Combined,0.7,0.743116,0.023927,-9214.079098614324,0.016056163986707877,9214.822214614323,0.007870836013292123,72.5283545428707
SBI,Combined,0.701,0.743813,0.023927,-9214.079098614324,0.016056163986707877,9214.822911614323,0.007870836013292123,72.5283600288434
SBI,Combined,0.702,0.743813,0.023927,-9214.079098614324,0.016056163986707877,9214.822911614323,0.007870836013292123,72.5283600288434
SBI,Combined,0.703,0.74451,0.023547,-9214.079098614324,0.016056163986707877,9214.823608614324,0.007490836013292122,69.02673254354265
SBI,Combined,0.704,0.746253,0.023547,-9214.079098614324,0.016056163986707877,9214.825351614323,0.007490836013292122,69.02674560006982
SBI,Combined,0.705,0.746602,0.022788,-9214.079098614324,0.016056163986707877,9214.825700614323,0.006731836013292122,62.03269550760531
SBI,Combined,0.706,0.748344,0.022788,-9214.079098614324,0.016056163986707877,9214.827442614323,0.006731836013292122,62.03270723446365
SBI,Combined,0.707,0.748344,0.022788,-9214.079098614324,0.016056163986707877,9214.827442614323,0.006731836013292122,62.03270723446365
SBI,Combined,0.708,0.749041,0.022408,-9214.079098614324,0.016056163986707877,9214.828139614323,0.006351836013292124,58.53107723349992
SBI,Combined,0.709,0.750087,0.022408,-9214.079098614324,0.016056163986707877,9214.829185614324,0.006351836013292124,58.531083877520395
SBI,Combined,0.71,0.750436,0.022408,-9214.079098614324,0.016056163986707877,9214.829534614324,0.006351836013292124,58.53108609431116
SBI,Combined,0.711,0.751481,0.022028,-9214.079098614324,0.016056163986707877,9214.830579614323,0.005971836013292122,55.02945711172634
SBI,Combined,0.712,0.751481,0.021269,-9214.079098614324,0.016056163986707877,9214.830579614323,0.005212836013292123,48.03540070179907
SBI,Combined,0.713,0.752527,0.021269,-9214.079098614324,0.016056163986707877,9214.831625614324,0.005212836013292123,48.035406154425544
SBI,Combined,0.714,0.752527,0.021269,-9214.079098614324,0.016056163986707877,9214.831625614324,0.005212836013292123,48.035406154425544
SBI,Combined,0.715,0.752527,0.020889,-9214.079098614324,0.016056163986707877,9214.831625614324,0.004832836013292124,44.53377013669212
SBI,Combined,0.716,0.753224,0.020889,-9214.079098614324,0.016056163986707877,9214.832322614324,0.004832836013292124,44.533773505178814
SBI,Combined,0.717,0.753921,0.020509,-9214.079098614324,0.016056163986707877,9214.833019614323,0.0044528360132921226,41.03214032621206
SBI,Combined,0.718,0.75427,0.020509,-9214.079098614324,0.016056163986707877,9214.833368614323,0.0044528360132921226,41.03214188025182
SBI,Combined,0.719,0.754618,0.020509,-9214.079098614324,0.016056163986707877,9214.833716614325,0.0044528360132921226,41.03214342983876
SBI,Combined,0.72,0.754967,0.020509,-9214.079098614324,0.016056163986707877,9214.834065614325,0.0044528360132921226,41.03214498387853
SBI,Combined,0.721,0.754967,0.020509,-9214.079098614324,0.016056163986707877,9214.834065614325,0.0044528360132921226,41.03214498387853
SBI,Combined,0.722,0.755664,0.020509,-9214.079098614324,0.016056163986707877,9214.834762614324,0.0044528360132921226,41.03214808750523
SBI,Combined,0.723,0.757058,0.020129,-9214.079098614324,0.016056163986707877,9214.836156614323,0.004072836013292124,37.5305165552452
SBI,Combined,0.724,0.757755,0.020129,-9214.079098614324,0.016056163986707877,9214.836853614324,0.004072836013292124,37.530519394011904
SBI,Combined,0.725,0.758104,0.020129,-9214.079098614324,0.016056163986707877,9214.837202614324,0.004072836013292124,37.53052081543167
SBI,Combined,0.726,0.758104,0.020129,-9214.079098614324,0.016056163986707877,9214.837202614324,0.004072836013292124,37.53052081543167
SBI,Combined,0.727,0.758452,0.020129,-9214.079098614324,0.016056163986707877,9214.837550614324,0.004072836013292124,37.53052223277861
SBI,Combined,0.728,0.759847,0.020129,-9214.079098614324,0.016056163986707877,9214.838945614323,0.004072836013292124,37.53052791438484
SBI,Combined,0.729,0.760195,0.020129,-9214.079098614324,0.016056163986707877,9214.839293614325,0.004072836013292124,37.53052933173178
SBI,Combined,0.73,0.760544,0.020129,-9214.079098614324,0.016056163986707877,9214.839642614324,0.004072836013292124,37.530530753151545
SBI,Combined,0.731,0.761589,0.020129,-9214.079098614324,0.016056163986707877,9214.840687614324,0.004072836013292124,37.53053500926518
SBI,Combined,0.732,0.762984,0.019749,-9214.079098614324,0.016056163986707877,9214.842082614325,0.0036928360132921223,34.02890069947796
SBI,Combined,0.733,0.764029,0.019749,-9214.079098614324,0.016056163986707877,9214.843127614324,0.0036928360132921223,34.02890455849159
SBI,Combined,0.734,0.764378,0.019749,-9214.079098614324,0.016056163986707877,9214.843476614324,0.0036928360132921223,34.02890584729136
SBI,Combined,0.735,0.764726,0.01937,-9214.079098614324,0.016056163986707877,9214.843824614323,0.0033138360132921214,30.536481322869452
SBI,Combined,0.736,0.765075,0.01937,-9214.079098614324,0.016056163986707877,9214.844173614323,0.0033138360132921214,30.536482479398224
SBI,Combined,0.737,0.765772,0.01937,-9214.079098614324,0.016056163986707877,9214.844870614324,0.0033138360132921214,30.536484789141927
SBI,Combined,0.738,0.767166,0.01937,-9214.079098614324,0.016056163986707877,9214.846264614323,0.0033138360132921214,30.536489408629325
SBI,Combined,0.739,0.767515,0.01937,-9214.079098614324,0.016056163986707877,9214.846613614323,0.0033138360132921214,30.536490565158093
SBI,Combined,0.74,0.767863,0.01899,-9214.079098614324,0.016056163986707877,9214.846961614323,0.002933836013292123,27.034849872959597
SBI,Combined,0.741,0.76856,0.01899,-9214.079098614324,0.016056163986707877,9214.847658614324,0.002933836013292123,27.034851917843305
SBI,Combined,0.742,0.769258,0.01861,-9214.079098614324,0.016056163986707877,9214.848356614324,0.0025538360132921246,23.533211590147413
SBI,Combined,0.743,0.770303,0.01861,-9214.079098614324,0.016056163986707877,9214.849401614323,0.0025538360132921246,23.533214258906042
SBI,Combined,0.744,0.770303,0.01861,-9214.079098614324,0.016056163986707877,9214.849401614323,0.0025538360132921246,23.533214258906042
SBI,Combined,0.745,0.771349,0.01861,-9214.079098614324,0.016056163986707877,9214.850447614324,0.0025538360132921246,23.533216930218515
SBI,Combined,0.746,0.772046,0.01861,-9214.079098614324,0.016056163986707877,9214.851144614324,0.0025538360132921246,23.533218710242217
SBI,Combined,0.747,0.772395,0.01823,-9214.079098614324,0.016056163986707877,9214.851493614324,0.0021738360132921228,20.031576033957524
SBI,Combined,0.748,0.772743,0.01823,-9214.079098614324,0.016056163986707877,9214.851841614323,0.0021738360132921228,20.031576790452455
SBI,Combined,0.749,0.77344,0.01823,-9214.079098614324,0.016056163986707877,9214.852538614325,0.0021738360132921228,20.03157830561616
SBI,Combined,0.75,0.773789,0.01823,-9214.079098614324,0.016056163986707877,9214.852887614325,0.0021738360132921228,20.03157906428493
SBI,Combined,0.751,0.774486,0.01823,-9214.079098614324,0.016056163986707877,9214.853584614324,0.0021738360132921228,20.03158057944863
SBI,Combined,0.752,0.774834,0.01823,-9214.079098614324,0.016056163986707877,9214.853932614324,0.0021738360132921228,20.03158133594356
SBI,Combined,0.753,0.774834,0.01823,-9214.079098614324,0.016056163986707877,9214.853932614324,0.0021738360132921228,20.03158133594356
SBI,Combined,0.754,0.775532,0.01823,-9214.079098614324,0.016056163986707877,9214.854630614323,0.0021738360132921228,20.031582853281098
SBI,Combined,0.755,0.776577,0.01823,-9214.079098614324,0.016056163986707877,9214.855675614324,0.0021738360132921228,20.031585124939735
SBI,Combined,0.756,0.777274,0.01823,-9214.079098614324,0.016056163986707877,9214.856372614324,0.0021738360132921228,20.031586640103434
SBI,Combined,0.757,0.777623,0.01785,-9214.079098614324,0.016056163986707877,9214.856721614324,0.0017938360132921244,16.529941844558774
SBI,Combined,0.758,0.77832,0.01785,-9214.079098614324,0.016056163986707877,9214.857418614323,0.0017938360132921244,16.529943094862475
SBI,Combined,0.759,0.779017,0.01785,-9214.079098614324,0.016056163986707877,9214.858115614325,0.0017938360132921244,16.52994434516618
SBI,Combined,0.76,0.779366,0.017471,-9214.079098614324,0.016056163986707877,9214.858464614324,0.0014148360132921235,13.037513613126109
SBI,Combined,0.761,0.779714,0.016711,-9214.079098614324,0.016056163986707877,9214.858812614324,0.0006548360132921233,6.034221407902153
SBI,Combined,0.762,0.780063,0.016711,-9214.079098614324,0.016056163986707877,9214.859161614324,0.0006548360132921233,6.034221636439922
SBI,Combined,0.763,0.780411,0.016711,-9214.079098614324,0.016056163986707877,9214.859509614324,0.0006548360132921233,6.034221864322854
SBI,Combined,0.764,0.781108,0.016711,-9214.079098614324,0.016056163986707877,9214.860206614323,0.0006548360132921233,6.034222320743554
SBI,Combined,0.765,0.782154,0.016711,-9214.079098614324,0.016056163986707877,9214.861252614324,0.0006548360132921233,6.034223005702025
SBI,Combined,0.766,0.782503,0.016711,-9214.079098614324,0.016056163986707877,9214.861601614324,0.0006548360132921233,6.034223234239794
SBI,Combined,0.767,0.7832,0.016711,-9214.079098614324,0.016056163986707877,9214.862298614324,0.0006548360132921233,6.034223690660495
SBI,Combined,0.768,0.7832,0.016331,-9214.079098614324,0.016056163986707877,9214.862298614324,0.0002748360132921214,2.5325760171870346
SBI,Combined,0.769,0.783548,0.016331,-9214.079098614324,0.016056163986707877,9214.862646614323,0.0002748360132921214,2.5325761128299673
SBI,Combined,0.77,0.783897,0.016331,-9214.079098614324,0.016056163986707877,9214.862995614323,0.0002748360132921214,2.5325762087477357
SBI,Combined,0.771,0.784594,0.016331,-9214.079098614324,0.016056163986707877,9214.863692614324,0.0002748360132921214,2.5325764003084372
SBI,Combined,0.772,0.784594,0.015951,-9214.079098614324,0.016056163986707877,9214.863692614324,-0.000105163986707877,-0.9690718028849912
SBI,Combined,0.773,0.784594,0.015951,-9214.079098614324,0.016056163986707877,9214.863692614324,-0.000105163986707877,-0.9690718028849912
SBI,Combined,0.774,0.784942,0.015572,-9214.079098614324,0.016056163986707877,9214.864040614324,-0.0004841639867078761,-4.4615053108748794
SBI,Combined,0.775,0.785291,0.015572,-9214.079098614324,0.016056163986707877,9214.864389614324,-0.0004841639867078761,-4.46150547984811
SBI,Combined,0.776,0.785291,0.015572,-9214.079098614324,0.016056163986707877,9214.864389614324,-0.0004841639867078761,-4.46150547984811
SBI,Combined,0.777,0.786685,0.015572,-9214.079098614324,0.016056163986707877,9214.865783614323,-0.0004841639867078761,-4.4615061547727075
SBI,Combined,0.778,0.787034,0.014812,-9214.079098614324,0.016056163986707877,9214.866132614325,-0.0012441639867078764,-11.464804584532828
SBI,Combined,0.779,0.787382,0.014812,-9214.079098614324,0.016056163986707877,9214.866480614324,-0.0012441639867078764,-11.464805017501895
SBI,Combined,0.78,0.788079,0.014812,-9214.079098614324,0.016056163986707877,9214.867177614324,-0.0012441639867078764,-11.464805884684194
SBI,Combined,0.781,0.788428,0.014812,-9214.079098614324,0.016056163986707877,9214.867526614324,-0.0012441639867078764,-11.464806318897425
SBI,Combined,0.782,0.790868,0.014812,-9214.079098614324,0.016056163986707877,9214.869966614324,-0.0012441639867078764,-11.464809354657552
SBI,Combined,0.783,0.791914,0.013673,-9214.079098614324,0.016056163986707877,9214.871012614323,-0.0023831639867078775,-21.96054873942081
SBI,Combined,0.784,0.792262,0.013673,-9214.079098614324,0.016056163986707877,9214.871360614325,-0.0023831639867078775,-21.960549568761877
SBI,Combined,0.785,0.792611,0.013293,-9214.079098614324,0.016056163986707877,9214.871709614325,-0.0027631639867078776,-25.462201650139555
SBI,Combined,0.786,0.793308,0.012913,-9214.079098614324,0.016056163986707877,9214.872406614324,-0.003143163986707876,-28.963855090578278
SBI,Combined,0.787,0.793308,0.012913,-9214.079098614324,0.016056163986707877,9214.872406614324,-0.003143163986707876,-28.963855090578278
SBI,Combined,0.788,0.794005,0.012533,-9214.079098614324,0.016056163986707877,9214.873103614324,-0.003523163986707876,-32.46550906073702
SBI,Combined,0.789,0.794702,0.012153,-9214.079098614324,0.016056163986707877,9214.873800614323,-0.0039031639867078763,-35.96716356061576
