Threshold,FAR,FAR_fitted,FRR,FRR_fitted
0.001,0.0,-0.02789424229846603,1.0,1.0726826392605797
0.002,0.0,-0.027688904590513874,1.0,1.070664826581074
0.003,0.0,-0.027483022436411625,1.0,1.068649618246257
0.004,0.0,-0.02727659439257829,1.0,1.0666370108947607
0.005,0.0,-0.027069619011605317,1.0,1.064627001169555
0.006,0.0,-0.02686209484224636,1.0,1.062619585717944
0.007,0.0,-0.02665402042940708,1.0,1.060614761191557
0.008,0.0,-0.026445394314135118,1.0,1.0586125242463469
0.009,0.0,-0.02623621503360969,1.0,1.0566128715425813
0.01,0.0,-0.026026481121131387,1.0,1.054615799744839
0.011,0.0,-0.0258161911061119,1.0,1.052621305522004
0.012,0.0,-0.025605343514063725,1.0,1.0506293855472586
0.013,0.0,-0.025393936866589792,0.994382,1.04864003649808
0.014,0.0,-0.025181969681373068,0.994382,1.0466532550562333
0.015,0.0,-0.0249694404721663,0.994382,1.0446690379077668
0.016,0.0,-0.024756347748781396,0.994382,1.0426873817430051
0.017,0.0,-0.02454269001707915,0.994382,1.0407082832565455
0.018,0.0,-0.024328465778958683,0.994382,1.0387317391472508
0.019,0.0,-0.024113673532346905,0.994382,1.036757746118245
0.02,0.0,-0.023898311771188077,0.994382,1.034786300876907
0.021,0.0,-0.023682378985433197,0.994382,1.0328174001348656
0.022,0.0,-0.02346587366102941,0.994382,1.0308510406079936
0.023,0.0,-0.023248794279909404,0.994382,1.0288872190164027
0.024,0.0,-0.02303113931998073,0.994382,1.026925932084438
0.025,0.0,-0.022812907255115214,0.988764,1.0249671765406723
0.026,0.0,-0.02259409655513818,0.988764,1.0230109491179005
0.027,0.0,-0.02237470568581773,0.988764,1.0210572465531347
0.028,0.0,-0.02215473310885402,0.988764,1.0191060655875985
0.029,0.0,-0.021934177281868444,0.988764,1.0171574029667216
0.03,0.0,-0.021713036658392845,0.988764,1.0152112554401338
0.031,0.0,-0.02149130968785863,0.983146,1.0132676197616606
0.032,0.0,-0.021268994815585973,0.983146,1.0113264926893168
0.033,0.0,-0.021046090482772783,0.983146,1.0093878709853024
0.034,0.0,-0.02082259512648396,0.977528,1.007451751415995
0.035,0.0,-0.02059850717964025,0.97191,1.0055181307519474
0.036,0.0,-0.020373825071007365,0.97191,1.003587005767879
0.037,0.0,-0.02014854722518497,0.97191,1.0016583732426732
0.038,0.0,-0.01992267206259557,0.97191,0.9997322299593698
0.039,0.0,-0.01969619799947349,0.97191,0.9978085727051618
0.04,0.0,-0.019469123447853745,0.97191,0.9958873982713878
0.041,0.0,-0.01924144681556092,0.97191,0.9939687034535285
0.042,0.0,-0.019013166506198026,0.97191,0.9920524850512005
0.043,0.0,-0.018784280919135213,0.97191,0.9901387398681505
0.044,0.0,-0.01855478844949865,0.97191,0.9882274647122511
0.045,0.0,-0.018324687488159283,0.97191,0.9863186563954947
0.046,0.0,-0.018093976421721433,0.97191,0.9844123117339887
0.047,0.0,-0.017862653632511563,0.97191,0.982508427547949
0.048,0.0,-0.017630717498566997,0.97191,0.9806070006616967
0.049,0.0,-0.01739816639362439,0.97191,0.9787080279036511
0.05,0.0,-0.017164998687108468,0.97191,0.9768115061063247
0.051,0.0,-0.01693121274412053,0.97191,0.974917432106319
0.052,0.0,-0.016696806925426994,0.97191,0.9730258027443175
0.053,0.0,-0.016461779587447878,0.97191,0.971136614865082
0.054,0.0,-0.01622612908224537,0.966292,0.9692498653174468
0.055,0.0,-0.01598985375751212,0.966292,0.9673655509543126
0.056,0.0,-0.015752951956559805,0.960674,0.9654836686326427
0.057,0.0,-0.015515422018307412,0.960674,0.963604215213457
0.058,0.0,-0.015277262277269638,0.960674,0.9617271875618261
0.059,0.0,-0.015038471063545195,0.960674,0.9598525825468678
0.06,0.0,-0.01479904670280513,0.960674,0.9579803970417398
0.061,0.0,-0.014558987516281027,0.960674,0.9561106279236362
0.062,0.0,-0.01431829182075331,0.960674,0.9542432720737821
0.063,0.0,-0.014076957928539358,0.960674,0.9523783263774268
0.064,0.0,-0.013834984147481758,0.960674,0.9505157877238404
0.065,0.0,-0.01359236878093635,0.960674,0.9486556530063077
0.066,0.0,-0.013349110127760438,0.955056,0.9467979191221236
0.067,0.0,-0.01310520648230075,0.949438,0.9449425829725875
0.068,0.0,-0.01286065613438156,0.949438,0.9430896414629979
0.069,0.0,-0.012615457369292635,0.949438,0.9412390915026476
0.07,0.0,-0.012369608467777307,0.94382,0.9393909300048191
0.071,0.002941,-0.012123107706020292,0.94382,0.9375451538867783
0.072,0.002941,-0.011875953355635668,0.938202,0.9357017600697697
0.073,0.002941,-0.011628143683654835,0.938202,0.9338607454790124
0.074,0.002941,-0.01137967695251417,0.938202,0.9320221070436931
0.075,0.002941,-0.011130551420043058,0.938202,0.9301858416969624
0.076,0.002941,-0.010880765339451495,0.932584,0.9283519463759291
0.077,0.002941,-0.010630316959317973,0.926966,0.9265204180216553
0.078,0.002941,-0.010379204523577157,0.926966,0.9246912535791509
0.079,0.002941,-0.010127426271507492,0.926966,0.9228644499973693
0.08,0.002941,-0.00987498043771902,0.91573,0.9210400042292013
0.081,0.002941,-0.009621865252140857,0.910112,0.9192179132314713
0.082,0.002941,-0.009368078940008809,0.910112,0.9173981739649302
0.083,0.002941,-0.009113619721853011,0.904494,0.9155807833942529
0.084,0.002941,-0.008858485813485362,0.904494,0.9137657384880309
0.085,0.002941,-0.00860267542598707,0.904494,0.9119530362187691
0.086,0.002941,-0.00834618676569604,0.904494,0.9101426735628795
0.087,0.002941,-0.008089018034194387,0.904494,0.9083346475006764
0.088,0.002941,-0.007831167428295732,0.904494,0.9065289550163715
