Threshold,FAR,FAR_fitted,FRR,FRR_fitted
0.001,0.0,-0.016978904065823197,1.0,0.9889613779542255
0.002,0.0,-0.016590031079621814,1.0,0.9871568435191276
0.003,0.0,-0.016200624318576606,1.0,0.9853547812117336
0.004,0.0,-0.015810683050017538,1.0,0.9835551876453443
0.005,0.0,-0.015420206540268988,1.0,0.9817580594379001
0.006,0.0,-0.015029194054648087,1.0,0.9799633932119745
0.007,0.0,-0.01463764485746366,0.99962,0.9781711855947681
0.008,0.0,-0.01424555821201473,0.998861,0.9763814332181022
0.009,0.0,-0.013852933380588961,0.998101,0.974594132718412
0.01,0.0,-0.013459769624461493,0.997341,0.9728092807367408
0.011,0.0,-0.013066066203893612,0.994303,0.9710268739187338
0.012,0.0,-0.012671822378131081,0.993164,0.9692469089146307
0.013,0.000304,-0.012277037405402869,0.990125,0.9674693823792615
0.014,0.000608,-0.011881710542919866,0.985188,0.9656942909720376
0.015,0.000912,-0.011485841046873224,0.983669,0.9639216313569476
0.016,0.001824,-0.011089428172433413,0.979491,0.9621514002025502
0.017,0.001824,-0.010692471173748275,0.973414,0.9603835941819681
0.018,0.001824,-0.01029496930394197,0.968857,0.958618209972881
0.019,0.001824,-0.009896921815113646,0.966198,0.9568552442575207
0.02,0.001824,-0.00949832795833555,0.961261,0.9550946937226641
0.021,0.002128,-0.009099186983652141,0.957083,0.9533365550596273
0.022,0.002128,-0.008699498140078477,0.955944,0.9515808249642581
0.023,0.002128,-0.008299260675598663,0.954045,0.9498275001369321
0.024,0.002432,-0.007898473837164743,0.951766,0.9480765772825444
0.025,0.002736,-0.007497136870695031,0.948348,0.9463280531105047
0.026,0.002736,-0.007095249021072725,0.946829,0.9445819243347304
0.027,0.00304,-0.006692809532144572,0.94493,0.9428381876736405
0.028,0.00304,-0.006289817646719542,0.94379,0.94109683985015
0.029,0.003649,-0.0058862726065670445,0.940372,0.9393578775916636
0.03,0.003953,-0.005482173652415823,0.938093,0.9376212976300686
0.031,0.004257,-0.005077520023952509,0.934675,0.9358870967017296
0.032,0.004257,-0.004672310959819959,0.931257,0.9341552715474828
0.033,0.004561,-0.0042665456976160865,0.9267,0.9324258189126284
0.034,0.005473,-0.0038602234738923102,0.924421,0.9306987355469263
0.035,0.005777,-0.0034533435241521637,0.922902,0.9289740182045885
0.036,0.006993,-0.003045905082849576,0.921003,0.927251663644274
0.037,0.007297,-0.0026379073833879274,0.917585,0.9255316686290818
0.038,0.007297,-0.0022293496581183847,0.914166,0.9238140299265454
0.039,0.007297,-0.0018202311383382352,0.913407,0.9220987443086268
0.04,0.007601,-0.001410551054289666,0.909989,0.9203858085517107
0.041,0.008513,-0.0010003086351583201,0.908469,0.918675219436597
0.042,0.008513,-0.0005895031090719094,0.905051,0.9169669737484967
