sbi_stage,ucf_stage,xception_stage,sbi_upper_threshold,sbi_lower_threshold,ucf_upper_threshold,ucf_lower_threshold,xception_upper_threshold,xception_lower_threshold,FAR Limit,FAR,FRR
-1,-1,1,-1,-1,-1,-1,0.2,0.2,0.000,0.0,0.742857
3,2,1,0.55,0.55,0.9,0.65,0.75,0.2,0.005,0.004794,0.040525
3,2,1,0.55,0.55,0.9,0.6,0.85,0.2,0.010,0.009982,0.020056
3,2,1,0.45,0.45,0.95,0.75,0.85,0.2,0.015,0.014998,0.0145
3,2,1,0.75,0.75,0.9,0.55,0.85,0.45,0.020,0.019865,0.01104
3,2,1,0.45,0.45,0.9,0.5,0.95,0.45,0.025,0.024434,0.005947
3,2,1,0.55,0.55,0.9,0.6,0.95,0.45,0.030,0.029584,0.004639
3,2,1,0.45,0.45,0.95,0.55,0.95,0.45,0.035,0.033502,0.003587
3,2,1,0.45,0.45,0.95,0.75,0.95,0.45,0.040,0.039964,0.002643
3,2,1,0.55,0.55,0.95,0.75,0.95,0.45,0.045,0.043304,0.002319
3,2,1,0.55,0.55,0.95,0.55,0.95,0.55,0.050,0.0492,0.001777
3,2,1,0.45,0.45,0.95,0.65,0.95,0.6,0.055,0.054708,0.001347
3,2,1,0.55,0.55,0.95,0.7,0.95,0.6,0.060,0.059355,0.001073
3,2,1,0.75,0.75,0.95,0.6,0.95,0.6,0.065,0.064605,0.000915
3,2,1,0.85,0.85,0.95,0.05,0.95,0.6,0.070,0.065907,0.000816
2,3,1,0.85,0.05,0.95,0.95,0.95,0.55,0.075,0.073491,0.00062
2,3,1,0.85,0.05,0.95,0.95,0.95,0.6,0.080,0.079602,0.000431
2,3,1,0.85,0.05,0.95,0.95,0.95,0.6,0.085,0.079602,0.000431
2,3,1,0.85,0.05,0.95,0.95,0.95,0.6,0.090,0.079602,0.000431
2,3,1,0.85,0.05,0.95,0.95,0.95,0.65,0.095,0.090298,0.000324
2,3,1,0.85,0.1,0.95,0.95,0.95,0.6,0.100,0.095635,0.000315
2,3,1,0.85,0.05,0.95,0.95,0.95,0.7,0.105,0.10405,0.00027
2,3,1,0.85,0.15,0.95,0.95,0.95,0.6,0.110,0.106857,0.000233
3,2,1,0.85,0.85,0.95,0.05,0.95,0.75,0.115,0.113822,0.000204
2,3,1,0.85,0.15,0.95,0.95,0.95,0.65,0.120,0.11659,0.000175
2,3,1,0.85,0.2,0.95,0.95,0.95,0.6,0.125,0.123959,0.000169
2,3,1,0.85,0.05,0.95,0.95,0.95,0.75,0.130,0.125442,0.000108
2,3,1,0.85,0.05,0.95,0.95,0.95,0.75,0.135,0.125442,0.000108
2,3,1,0.85,0.1,0.95,0.95,0.95,0.75,0.140,0.139045,7.9e-05
2,3,1,0.85,0.1,0.95,0.95,0.95,0.75,0.145,0.139045,7.9e-05
2,3,1,0.85,0.15,0.95,0.95,0.95,0.75,0.150,0.148568,5.8e-05
2,3,1,0.85,0.15,0.95,0.95,0.95,0.75,0.155,0.148568,5.8e-05
2,3,1,0.85,0.15,0.95,0.95,0.95,0.75,0.160,0.148568,5.8e-05
2,3,1,0.85,0.2,0.95,0.95,0.95,0.75,0.165,0.163078,4.2e-05
2,3,1,0.85,0.2,0.95,0.95,0.95,0.75,0.170,0.163078,4.2e-05
2,3,1,0.85,0.25,0.95,0.95,0.95,0.75,0.175,0.173054,3.4e-05
