Threshold,FAR,FRR
0.232,0.228571,0.185714
0.233,0.228571,0.185714
0.234,0.228571,0.178571
0.235,0.228571,0.178571
0.236,0.228571,0.178571
0.237,0.228571,0.178571
0.238,0.228571,0.178571
0.239,0.228571,0.171429
0.24,0.228571,0.171429
0.241,0.228571,0.164286
0.242,0.228571,0.164286
0.243,0.228571,0.164286
0.244,0.230357,0.164286
0.245,0.230357,0.164286
0.246,0.230357,0.164286
0.247,0.232143,0.164286
0.248,0.233929,0.164286
0.249,0.233929,0.164286
0.25,0.233929,0.164286
0.251,0.233929,0.164286
0.252,0.233929,0.157143
0.253,0.233929,0.157143
0.254,0.233929,0.157143
0.255,0.233929,0.15
0.256,0.233929,0.15
0.257,0.235714,0.15
0.258,0.235714,0.142857
0.259,0.235714,0.142857
0.26,0.235714,0.142857
0.261,0.235714,0.142857
0.262,0.235714,0.142857
0.263,0.235714,0.142857
0.264,0.2375,0.142857
0.265,0.2375,0.142857
0.266,0.239286,0.142857
0.267,0.239286,0.142857
0.268,0.241071,0.142857
0.269,0.241071,0.142857
0.27,0.241071,0.142857
0.271,0.241071,0.142857
0.272,0.242857,0.142857
0.273,0.244643,0.142857
0.274,0.244643,0.142857
0.275,0.244643,0.142857
0.276,0.244643,0.142857
0.277,0.244643,0.142857
0.278,0.244643,0.142857
0.279,0.244643,0.142857
0.28,0.244643,0.142857
0.281,0.244643,0.142857
0.282,0.246429,0.142857
0.283,0.246429,0.142857
0.284,0.246429,0.142857
0.285,0.246429,0.142857
0.286,0.246429,0.135714
0.287,0.246429,0.135714
0.288,0.248214,0.135714
0.289,0.248214,0.135714
0.29,0.25,0.135714
0.291,0.25,0.135714
0.292,0.251786,0.135714
0.293,0.253571,0.135714
0.294,0.253571,0.135714
0.295,0.253571,0.135714
0.296,0.253571,0.135714
0.297,0.255357,0.135714
0.298,0.255357,0.135714
0.299,0.255357,0.135714
0.3,0.258929,0.135714
0.301,0.260714,0.135714
0.302,0.2625,0.135714
